Code;Code_source;Année;Date;Nom_espèce_source;Nom_RefTax_MNHN;Pays;Region;Ville;Quartier/lieux dit;UTM;UTM1;UTM10;Latitude;Longitude;Altitude;Mode_lecture;Précision;Précision;Type_acquisition ;nom_Observateur;orga_Observateur;Nom_bdd;Auteur;Année_publication;Titre_publication;Nom_revue;confidentialité;nom_fournisseur;organisation;Indigénat_population;Nombre_individus;Surface_patch;abondance_rareté;Description;Corinne;Direct_hab;Ordre;Association;Remarque;Remarque
334;405109;2007;200711;Convolvulus lanuginosus;;Spain;VALENCIA;Vallada;Serra Grossa;30SYJ00;30SYJ0104;;38,86188;-0,6834;;inconnu;lieux dit;1000;import BDD internet;S. Fos Martín;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
335;1112589;2010;20100122;Convolvulus lanuginosus;;Spain;VALENCIA;Villalonga;Circo de la Safor;30SYJ30;30SYJ3705;;38,86192;-0,26854;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
336;1406263;2010;20100122;Convolvulus lanuginosus;;Spain;ALICANTE;L'Orxa;;30SYJ30;30SYJ3605;;38,86219;-0,28006;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
337;700172;2010;20100609;Convolvulus lanuginosus;;Spain;VALENCIA;Castelló de Rugat;;30SYJ20;30SYJ2905;;38,86404;-0,36065;;inconnu;lieux dit;1000;import BDD internet;J. E. Oltra Benavent;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
338;1107399;2007;20070325;Convolvulus lanuginosus;;Spain;VALENCIA;Castelló de Rugat;Barranco del Lobo;30SYJ20;30SYJ2805;;38,8643;-0,37217;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
339;526991;1996;19960703;Convolvulus lanuginosus;;Spain;VALENCIA;Aielo de Malferit;Coll de l'Estret;30SYJ00;30SYJ0405;;38,87019;-0,64855;;inconnu;lieux dit;1000;import BDD internet;J. Riera Vicent;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
340;1112605;2003;20030209;Convolvulus lanuginosus;;Spain;VALENCIA;Villalonga;Circo de la Safor;30SYJ30;30SYJ3806;;38,87065;-0,25668;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
341;1406261;2007;20070325;Convolvulus lanuginosus;;Spain;VALENCIA;Aielo de Rugat;;30SYJ30;30SYJ3006;;38,87278;-0,3488;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
342;1107401;2007;20070325;Convolvulus lanuginosus;;Spain;VALENCIA;Rugat;Barranco del Lobo;30SYJ20;30SYJ2906;;38,87304;-0,36032;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
343;1097027;2007;20070325;Convolvulus lanuginosus;;Spain;VALENCIA;Castelló de Rugat;Ayabesón;30SYJ20;30SYJ2806;;38,8733;-0,37183;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
344;643324;1997;19970717;Convolvulus lanuginosus;;Spain;VALENCIA;Moixent;barranc de la Falç;30SXJ90;30SXJ9306;;38,88168;-0,77497;;inconnu;lieux dit;1000;import BDD internet;J. Riera Vicent;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
345;1134664;2007;20071122;Convolvulus lanuginosus;;Spain;VALENCIA;Villalonga;Serra d'Ador;30SYJ30;30SYJ3908;;38,88838;-0,24447;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
346;1134663;2007;20071122;Convolvulus lanuginosus;;Spain;VALENCIA;Villalonga;Serra d'Ador;30SYJ30;30SYJ3808;;38,88865;-0,25599;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
347;761197;2010;20100304;Convolvulus lanuginosus;;Spain;VALENCIA;Vallada;;30SYJ00;30SYJ0107;;38,88889;-0,68252;;inconnu;lieux dit;1000;import BDD internet;A. Navarro Peris,J. E. Oltra Benavent;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
348;702576;2010;20100622;Convolvulus lanuginosus;;Spain;VALENCIA;Villalonga;;30SYJ30;30SYJ3708;;38,88892;-0,26751;;inconnu;lieux dit;1000;import BDD internet;J. A. Tornero Collados,M. J. Sanchis Carles;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;duplicata point précis Valence, Visto vivo, 
349;1406136;2004;20041101;Convolvulus lanuginosus;;Spain;VALENCIA;Moixent;;30SXJ90;30SXJ9207;;38,89091;-0,78621;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
350;1347620;2012;20120616;Convolvulus lanuginosus;;Spain;VALENCIA;Aielo de Malferit;;30SYJ00;30SYJ0708;;38,8965;-0,61309;;inconnu;lieux dit;1000;import BDD internet;C. Torres Gómez,J. Riera Vicent;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, camí vell de Montesa
351;1115235;2007;20071125;Convolvulus lanuginosus;;Spain;VALENCIA;Ador;El Recono;30SYJ40;30SYJ4009;;38,89711;-0,23261;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
352;1100933;2007;20071125;Convolvulus lanuginosus;;Spain;VALENCIA;Ador;Barranc de la Canaleta;30SYJ30;30SYJ3909;;38,89738;-0,24413;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
353;702564;2010;20100622;Convolvulus lanuginosus;;Spain;VALENCIA;Castellonet de la Conquesta;Camí del Moro;30SYJ30;30SYJ3809;;38,89766;-0,25564;;inconnu;lieux dit;1000;import BDD internet;J. A. Tornero Collados,M. J. Sanchis Carles;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;duplicata point précis Valence, Visto vivo, 
354;702605;2010;20100622;Convolvulus lanuginosus;;Spain;VALENCIA;Castellonet de la Conquesta;;30SYJ30;30SYJ3709;;38,89793;-0,26716;;inconnu;lieux dit;1000;import BDD internet;J. A. Tornero Collados,M. J. Sanchis Carles;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;duplicata point précis Valence, Visto vivo, 
355;1043232;2011;20110417;Convolvulus lanuginosus;;Spain;VALENCIA;Castellonet de la Conquesta;;30SYJ30;30SYJ3609;;38,89819;-0,27868;;inconnu;lieux dit;1000;import BDD internet;J. A. Tornero Collados,M. J. Sanchis Carles;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
356;1124176;2007;20071125;Convolvulus lanuginosus;;Spain;VALENCIA;Ador;Loma del Cabezo;30SYJ41;30SYJ4010;;38,90611;-0,23226;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
357;1106575;2007;20071125;Convolvulus lanuginosus;;Spain;VALENCIA;Ador;Barranco del Figueral;30SYJ31;30SYJ3910;;38,90638;-0,24378;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
358;1043223;2011;20110417;Convolvulus lanuginosus;;Spain;VALENCIA;Castellonet de la Conquesta;;30SYJ31;30SYJ3610;;38,9072;-0,27834;;inconnu;lieux dit;1000;import BDD internet;J. A. Tornero Collados,M. J. Sanchis Carles;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;duplicata point précis Valence, Visto vivo, 
359;1406106;2000;20000614;Convolvulus lanuginosus;;Spain;VALENCIA;Moixent;;30SXJ80;30SXJ8609;;38,91021;-0,85481;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
360;615491;1997;19970610;Convolvulus lanuginosus;;Spain;VALENCIA;Enguera;Casas de Requena;30SXJ80;30SXJ8109;;38,91125;-0,91244;;inconnu;lieux dit;1000;import BDD internet;J. Riera Vicent;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
361;1406107;2000;20000614;Convolvulus lanuginosus;;Spain;VALENCIA;Enguera;;30SXJ81;30SXJ8610;;38,91921;-0,85453;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
362;373483;2007;20070622;Convolvulus lanuginosus;;Spain;VALENCIA;Rótova;Cova de les Rates Penades;30SYJ31;30SYJ3612;;38,9252;-0,27765;;inconnu;lieux dit;1000;import BDD internet;J. E. Oltra Benavent;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
363;1347400;2012;20120616;Convolvulus lanuginosus;;Spain;VALENCIA;L'Olleria;Serra Grossa;30SYJ11;30SYJ1112;;38,93157;-0,56578;;inconnu;lieux dit;1000;import BDD internet;C. Torres Gómez,J. Riera Vicent;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
364;1347354;2012;20120616;Convolvulus lanuginosus;;Spain;VALENCIA;L'Olleria;Port d'Olleria;30SYJ11;30SYJ1012;;38,93181;-0,5773;;inconnu;lieux dit;1000;import BDD internet;C. Torres Gómez,J. Riera Vicent;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
365;1406152;2012;20120619;Convolvulus lanuginosus;;Spain;VALENCIA;Enguera;;30SXJ91;30SXJ9712;;38,93482;-0,72717;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
366;1406150;2012;20120619;Convolvulus lanuginosus;;Spain;VALENCIA;Enguera;;30SXJ91;30SXJ9612;;38,93505;-0,7387;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
367;404207;2007;200709;Convolvulus lanuginosus;;Spain;VALENCIA;Bellús;Plà del Tramussar;30SYJ11;30SYJ1413;;38,93984;-0,53088;;inconnu;lieux dit;1000;import BDD internet;A. Navarro Peris,S. Fos Martín;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
368;1406154;2012;20120619;Convolvulus lanuginosus;;Spain;VALENCIA;Enguera;;30SXJ91;30SXJ9813;;38,9436;-0,71535;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
369;1057565;2011;20110220;Convolvulus lanuginosus;;Spain;VALENCIA;Llutxent;;30SYJ31;30SYJ3414;;38,94374;-0,30001;;inconnu;lieux dit;1000;import BDD internet;J. E. Oltra Benavent;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
370;1406153;2002;20021103;Convolvulus lanuginosus;;Spain;VALENCIA;Enguera;;30SXJ91;30SXJ9713;;38,94383;-0,72688;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
371;1057776;2011;20110220;Convolvulus lanuginosus;;Spain;VALENCIA;Llutxent;;30SYJ31;30SYJ3314;;38,944;-0,31154;;inconnu;lieux dit;1000;import BDD internet;J. E. Oltra Benavent;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
372;1406151;2012;20120619;Convolvulus lanuginosus;;Spain;VALENCIA;Enguera;;30SXJ91;30SXJ9613;;38,94405;-0,73841;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
373;625375;1996;19960631;Convolvulus lanuginosus;;Spain;VALENCIA;Enguera;La Carrasquilla;30SXJ91;30SXJ9313;;38,94472;-0,773;;inconnu;lieux dit;1000;import BDD internet;J. Riera Vicent;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
374;1406108;2012;20120619;Convolvulus lanuginosus;;Spain;VALENCIA;Enguera;;30SXJ81;30SXJ8613;;38,94623;-0,85372;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
375;405725;2006;200606;Convolvulus lanuginosus;;Spain;VALENCIA;L'Olleria;Tossal del Poll;30SYJ11;30SYJ1414;;38,94885;-0,53057;;inconnu;lieux dit;1000;import BDD internet;S. Fos Martín;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
376;613342;1996;19960703;Convolvulus lanuginosus;;Spain;VALENCIA;Montesa;Barranc Fondo;30SYJ01;30SYJ0314;;38,95146;-0,6574;;inconnu;lieux dit;1000;import BDD internet;J. Riera Vicent;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
377;1406159;2012;20120619;Convolvulus lanuginosus;;Spain;VALENCIA;Enguera;;30SXJ91;30SXJ9914;;38,95238;-0,70353;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
378;1406155;2012;20120619;Convolvulus lanuginosus;;Spain;VALENCIA;Enguera;;30SXJ91;30SXJ9814;;38,95261;-0,71506;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
379;1057106;2011;20110123;Convolvulus lanuginosus;;Spain;VALENCIA;Llutxent;;30SYJ31;30SYJ3215;;38,95327;-0,32273;;inconnu;lieux dit;1000;import BDD internet;J. E. Oltra Benavent;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
380;1406118;2012;20120619;Convolvulus lanuginosus;;Spain;VALENCIA;Enguera;;30SXJ81;30SXJ8914;;38,95459;-0,81885;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
381;1120568;2011;20110427;Convolvulus lanuginosus;;Spain;VALENCIA;Quatretonda;La Atalaya;30SYJ21;30SYJ2515;;38,95509;-0,40343;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
382;1406109;2012;20120619;Convolvulus lanuginosus;;Spain;VALENCIA;Enguera;;30SXJ81;30SXJ8614;;38,95523;-0,85345;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
383;1111584;2011;20110427;Convolvulus lanuginosus;;Spain;VALENCIA;Quatretonda;Caserío Los Corrales;30SYJ21;30SYJ2415;;38,95535;-0,41496;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
384;1406101;2012;20120619;Convolvulus lanuginosus;;Spain;VALENCIA;Enguera;;30SXJ81;30SXJ8414;;38,95566;-0,87651;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
385;616404;1997;19970610;Convolvulus lanuginosus;;Spain;VALENCIA;Ayora;Casa de la Matea;30SXJ81;30SXJ8014;;38,95649;-0,92265;;inconnu;lieux dit;1000;import BDD internet;J. Riera Vicent;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
386;1406209;2012;20120328;Convolvulus lanuginosus;;Spain;VALENCIA;Montesa;;30SYJ01;30SYJ0415;;38,96023;-0,64558;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
387;1406203;2012;20120328;Convolvulus lanuginosus;;Spain;VALENCIA;Montesa;;30SYJ01;30SYJ0315;;38,96047;-0,65711;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
388;1406129;2012;20120619;Convolvulus lanuginosus;;Spain;VALENCIA;Enguera;;30SXJ91;30SXJ9115;;38,96316;-0,7955;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
389;1406124;2012;20120619;Convolvulus lanuginosus;;Spain;VALENCIA;Enguera;;30SXJ91;30SXJ9015;;38,96338;-0,80704;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
390;1406119;2012;20120619;Convolvulus lanuginosus;;Spain;VALENCIA;Enguera;;30SXJ81;30SXJ8915;;38,9636;-0,81857;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
391;1406110;2012;20120619;Convolvulus lanuginosus;;Spain;VALENCIA;Enguera;;30SXJ81;30SXJ8615;;38,96424;-0,85318;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
392;1406103;2012;20120619;Convolvulus lanuginosus;;Spain;VALENCIA;Enguera;;30SXJ81;30SXJ8515;;38,96445;-0,86471;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
393;1406102;2012;20120619;Convolvulus lanuginosus;;Spain;VALENCIA;Enguera;;30SXJ81;30SXJ8415;;38,96466;-0,87625;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
394;1587715;2006;20060711;Convolvulus lanuginosus;;Spain;VALENCIA;Enguera;Barranco de la Rosa;30SXJ81;30SXJ8215;;38,96508;-0,89931;;inconnu;lieux dit;1000;import BDD internet;S. Fos Martín;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
395;1135364;2007;20070325;Convolvulus lanuginosus;;Spain;VALENCIA;Genovés;Sierra de la Creu;30SYJ11;30SYJ1816;;38,96587;-0,48382;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
396;1406210;2012;20120328;Convolvulus lanuginosus;;Spain;VALENCIA;Montesa;;30SYJ01;30SYJ0416;;38,96924;-0,64528;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
397;1113069;2001;20011125;Convolvulus lanuginosus;;Spain;VALENCIA;Genovés;Collado de los Ajos;30SYJ21;30SYJ2117;;38,97412;-0,4489;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
398;1523207;2012;20120328;Convolvulus lanuginosus;;Spain;VALENCIA;Genovés;Sierra de la Creu;30SYJ21;30SYJ2017;;38,97437;-0,46043;;inconnu;lieux dit;1000;import BDD internet;J. E. Oltra Benavent;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
399;1135366;2001;20011125;Convolvulus lanuginosus;;Spain;VALENCIA;Genovés;Sierra de la Creu;30SYJ11;30SYJ1917;;38,97462;-0,47197;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
400;616629;1996;19960626;Convolvulus lanuginosus;;Spain;VALENCIA;Genovés;Alboi;30SYJ11;30SYJ1817;;38,97487;-0,4835;;inconnu;lieux dit;1000;import BDD internet;J. Riera Vicent;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
401;1362969;2012;20120323;Convolvulus lanuginosus;;Spain;VALENCIA;Xàtiva;Serra de Vernissa;30SYJ11;30SYJ1417;;38,97586;-0,52963;;inconnu;lieux dit;1000;import BDD internet;A. Navarro Peris,J. E. Oltra Benavent;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
402;1362863;2012;20120323;Convolvulus lanuginosus;;Spain;VALENCIA;Xàtiva;Serra de Vernissa;30SYJ11;30SYJ1317;;38,9761;-0,54117;;inconnu;lieux dit;1000;import BDD internet;A. Navarro Peris,J. E. Oltra Benavent;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
403;1406218;2012;20120328;Convolvulus lanuginosus;;Spain;VALENCIA;Xàtiva;;30SYJ01;30SYJ0617;;38,97777;-0,62191;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
404;1406215;2012;20120328;Convolvulus lanuginosus;;Spain;VALENCIA;Xàtiva;;30SYJ01;30SYJ0517;;38,97801;-0,63344;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
405;373477;2007;20070214;Convolvulus lanuginosus;;Spain;VALENCIA;Gandia;Plà dels Tramussos;30SYJ31;30SYJ3618;;38,97921;-0,27558;;inconnu;lieux dit;1000;import BDD internet;J. E. Oltra Benavent;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
406;1122616;2005;20050402;Convolvulus lanuginosus;;Spain;VALENCIA;Quatretonda;La Sierra;30SYJ21;30SYJ2818;;38,98132;-0,36784;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
407;1135064;2005;20050402;Convolvulus lanuginosus;;Spain;VALENCIA;Quatretonda;Serra del Buixcarró;30SYJ21;30SYJ2718;;38,98158;-0,37938;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
408;1118811;2005;20050402;Convolvulus lanuginosus;;Spain;VALENCIA;Quatretonda;Collado de Torrella;30SYJ21;30SYJ2618;;38,98184;-0,39091;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
410;1523206;2012;20120328;Convolvulus lanuginosus;;Spain;VALENCIA;Genovés;Sierra de la Creu;30SYJ21;30SYJ2018;;38,98337;-0,46011;;inconnu;lieux dit;1000;import BDD internet;J. E. Oltra Benavent;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
411;1406227;2012;20120328;Convolvulus lanuginosus;;Spain;VALENCIA;Xàtiva;;30SYJ01;30SYJ0818;;38,9863;-0,59853;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
412;1406221;2012;20120328;Convolvulus lanuginosus;;Spain;VALENCIA;Xàtiva;;30SYJ01;30SYJ0718;;38,98654;-0,61007;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
413;1406219;2012;20120328;Convolvulus lanuginosus;;Spain;VALENCIA;Xàtiva;;30SYJ01;30SYJ0618;;38,98678;-0,62161;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
414;1406216;2012;20120328;Convolvulus lanuginosus;;Spain;VALENCIA;Xàtiva;;30SYJ01;30SYJ0518;;38,98701;-0,63314;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
415;1406211;2012;20120328;Convolvulus lanuginosus;;Spain;VALENCIA;Anna;;30SYJ01;30SYJ0418;;38,98724;-0,64468;;inconnu;lieux dit;1000;import BDD internet;G. Mateo Sanz;;biodiversidad_valencia;;;;;libre;;communidad_valenciana;;;;;;;;;;;, Visto vivo, 
