id_observation	id_releve	id_releve_type	nom_org_f	id_releve_methode	date_releve_fin	nom_obs	id_precision	id_maille_inpn_5	id_maille_inpn_10	x_l93	y_l93	lon_wgs84	lat_wgs84	insee_comm	commune	insee_dept	lieudit	nom_cite	cd_nom	cd_ref	nom_reconnu	
"20507901"	"8015598"	"RT"	"Agence MTDA"	"1"	"2015-05-19"	"MALLOL Sébastien"	"P"	"19711"	"8000"	"920575"	"6239456"	"5.71350782121542"	"43.2201975964691"	"83027"	"La Cadière-d'Azur"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"8489194"	"1171891"	"RT"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"1"	"2015-11-11"	"MICHAUD Henri"	"P"	"19567"	"7895"	"917450"	"6238097"	"5.67452771727785"	"43.2089392747105"	"13028"	"La Ciotat"	"13"	"LA LOUISIANNE"	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1752827"	"359141"	"RT"	"Bureau d'études ECOMED"	"9"	"2007-04-24"	"LEJEUNE Solenne"	"P"	"19566"	"7895"	"919294"	"6232522"	"5.69485120260334"	"43.1582582383301"	"83112"	"Saint-Cyr-sur-Mer"	"83"	"LA NARTETTE"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1408528"	"283875"	"RT"	"Bureau d'études ECOMED"	"9"	"2007-04-13"	"LEJEUNE Solenne / AUDA Pascal"	"P"	"19424"	"7895"	"911289"	"6238530"	"5.59898119354337"	"43.214682171253"	"13028"	"La Ciotat"	"13"	"ROUMAGOUA"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"8169262"	"1109663"	"RT"	"Association Mycologique et Botanique de l'Hérault et des Hauts Cantons (AMBHHC)"	"9"	"2014-04-24"	"DELAUMONE Patrice"	"T"	"13234"	"1670"	"703946"	"6221221"	"3.04842507317183"	"43.090262527255"	"11170"	"Gruissan"	"11"	"LES GOULES"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1510917"	"327545"	"COM"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"1"	"2003-03-02"	"MORVANT Yves / MICHAUD Henri"	"P"	"19854"	"8000"	"926064"	"6233038"	"5.77820150313805"	"43.1607867783856"	"83123"	"Sanary-sur-Mer"	"83"	"OUVRAGE DE LA POINTE"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1733535"	"357857"	"RT"	"Réseau des botanistes amateurs (RBA)"	"2"	"2010-02-18"	"MORVANT Yves"	"P"	"19567"	"7895"	"919704"	"6238537"	"5.70241441566512"	"43.2122046216818"	"83027"	"La Cadière-d'Azur"	"83"	"LA TOUSSANE"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"20507913"	"8015610"	"RT"	"Agence MTDA"	"1"	"2015-05-19"	"MALLOL Sébastien"	"P"	"19567"	"7895"	"919504"	"6239275"	"5.70026658723185"	"43.2189006278479"	"83027"	"La Cadière-d'Azur"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1753922"	"359431"	"RT"	"Bureau d'études ECOMED"	"1"	"2007-04-26"	"LEJEUNE Solenne"	"P"	"19710"	"8000"	"920608"	"6231154"	"5.71040917042199"	"43.145556386411"	"83112"	"Saint-Cyr-sur-Mer"	"83"	"PORT D'ALON"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1415768"	"284836"	"RT"	"Bureau d'études ECOMED"	"9"	"2007-06-19"	"AUDA Pascal"	"P"	"19424"	"7895"	"911168"	"6238870"	"5.59763142744277"	"43.2177746472349"	"13028"	"La Ciotat"	"13"	"ROUMAGOUA"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"22701"	"5315"	"RT"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"9"	"2007-04-27"	"ANDRIEU Frédéric / ARGAGNON Olivier / BARREAU Dominique"	"P"	"13232"	"1669"	"700864"	"6210149"	"3.01058474324043"	"42.9906939302256"	"11266"	"Port-la-Nouvelle"	"11"	"CHANTE PERDRIX"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"22887"	"5329"	"RT"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"9"	"2007-04-27"	"ANDRIEU Frédéric / ARGAGNON Olivier / BRUNET Catherine"	"P"	"13232"	"1669"	"700460"	"6210646"	"3.00563583030133"	"42.995164022678"	"11266"	"Port-la-Nouvelle"	"11"	"PECH GARDIE"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1342399"	"272959"	"BIB"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"1"	"1888-12-31"	"HUET Augustin Louis"	"C"	"19423"	"7895"	"912100"	"6234200"	"5.60719178130686"	"43.1755149047107"	"13028"	"La Ciotat"	"13"	""	"Convolvulus linearis DC."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"22678"	"5314"	"RT"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"9"	"2007-04-27"	"ANDRIEU Frédéric / ARGAGNON Olivier / BARREAU Dominique"	"P"	"13232"	"1669"	"700769"	"6210136"	"3.00942089252891"	"42.9905771245016"	"11266"	"Port-la-Nouvelle"	"11"	"CHANTE PERDRIX"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1813"	"869"	"RT"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"1"	"1998-11-16"	"MOLINA James"	"P"	"13416"	"1670"	"708877"	"6228495"	"3.10906124350782"	"43.1556434397627"	"11170"	"Gruissan"	"11"	"VENTE-FARINE"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1536057"	"330932"	"RT"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"1"	"2005-04-27"	"MICHAUD Henri / CRUON Roger / MORVANT Yves"	"P"	"19712"	"8001"	"921703"	"6241485"	"5.72823551319233"	"43.2380883873512"	"83035"	"Le Castellet"	"83"	"LE CAMP"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"4127594"	"658083"	"RT"	"Bureau d'études ECOSPHERE"	"1"	"2013-05-28"	"CROUZET Nicolas"	"P"	"19856"	"8001"	"929114"	"6240177"	"5.81878331869366"	"43.2239889277106"	"83016"	"Le Beausset"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	""	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1512494"	"327934"	"BIB"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"3"	"1957-12-31"	"MOLINIER René Hervé André"	"T"	"19566"	"7895"	"918389"	"6232698"	"5.68381193852858"	"43.160117566428"	"83112"	"Saint-Cyr-sur-Mer"	"83"	"POINTE GRENIER"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1512478"	"327933"	"BIB"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"3"	"1957-12-31"	"MOLINIER René Hervé André"	"T"	"19711"	"8000"	"922422"	"6238324"	"5.73572917978277"	"43.209448098792"	"83027"	"La Cadière-d'Azur"	"83"	"LA COLETTE"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"727143"	"117840"	"BIB"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"9"	"1993-12-31"	"MICHAUD Henri / DENIS André / BOUCHET Michel-Ange"	"P"	"12331"	"5791"	"679825"	"6187221"	"2.7537157846247"	"42.7842300812574"	"66041"	"Cases-de-Pène"	"66"	""	"Convolvulus lanuginosus"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"8496160"	"2539"	"NM"	"Réseau des botanistes amateurs (RBA)"	"9"	"1992-12-31"	"MICHAUD Henri"	"P"	"13415"	"1670"	"705334"	"6221445"	"3.06546079725701"	"43.092268213794"	"11170"	"Gruissan"	"11"	"ILE SAINT-MARTIN"	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"170467"	"11395"	"RT"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"9"	"1998-12-15"	"MICHAUD Henri"	"T"	"13592"	"6040"	"714524"	"6230739"	"3.17850141387201"	"43.175735032057"	"11145"	"Fleury"	"11"	"LES EXALS"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"170696"	"11456"	"RT"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"9"	"2010-04-25"	"MICHAUD Henri"	"P"	"13416"	"1670"	"708009"	"6227439"	"3.09838099713322"	"43.1461554121968"	"11170"	"Gruissan"	"11"	""	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"758630"	"124940"	"RT"	"Réseau des botanistes amateurs (RBA)"	"9"	"1994-06-12"	"MOLINA James / MICHAUD Henri / BOUZAT Jean-Claude"	"P"	"12331"	"5791"	"679813"	"6187205"	"2.7535699063804"	"42.7840858777728"	"66041"	"Cases-de-Pène"	"66"	"COUME D'EN ROUZIL"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"20831"	"5259"	"RT"	"Réseau des botanistes amateurs (RBA)"	"9"	"2000-12-31"	"BRUNET Catherine"	"C"	"13230"	"1668"	"702300"	"6201100"	"3.02813747437337"	"42.9093125432136"	"11202"	"Leucate"	"11"	""	"Convolvulus lanuginosus"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"6009"	"1357"	"BIB"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"9"	"1982-12-31"	"ANONYME"	"T"	"13230"	"1668"	"704500"	"6201629"	"3.05505608600085"	"42.9140592903008"	"11202"	"Leucate"	"11"	"CAP LEUCATE"	"Convolvulus lanuginosus"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1343164"	"273483"	"BIB"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"3"	"1964-12-31"	"MOLINIER René Hervé André"	"T"	"18612"	"7305"	"882940"	"6251566"	"5.25505349099336"	"43.3397293792123"	"13088"	"Le Rove"	"13"	"NIOLON"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1343191"	"273485"	"BIB"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"3"	"1964-12-31"	"MOLINIER René Hervé André"	"T"	"18468"	"7573"	"877984"	"6251792"	"5.19407144071247"	"43.3430175272029"	"13033"	"Ensuès-la-Redonne"	"13"	""	"Convolvulus lanuginosus var. argenteus"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"20442"	"5252"	"RT"	"Réseau des botanistes amateurs (RBA)"	"9"	"1996-05-22"	"BARREAU Dominique"	"T"	"13233"	"1669"	"700050"	"6218613"	"3.00061334844711"	"43.0668169141817"	"11379"	"Sigean"	"11"	"ILE DE L'AUTE"	"Convolvulus lanuginosus"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1512535"	"327936"	"BIB"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"3"	"1957-12-31"	"MOLINIER René Hervé André"	"T"	"19711"	"8000"	"922663"	"6238678"	"5.73884200083166"	"43.212555293612"	"83027"	"La Cadière-d'Azur"	"83"	""	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1477154"	"307891"	"BIB"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"1"	"1957-12-31"	"MOLINIER René Hervé André / MERCURIN Léon"	"T"	"19856"	"8001"	"928252"	"6240023"	"5.80811976175568"	"43.2228807693863"	"83016"	"Le Beausset"	"83"	""	"Convolvulus lanuginosus Dess. var argenteus Choisy"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1415785"	"284846"	"RT"	"Bureau d'études ECOMED"	"1"	"2007-06-19"	"AUDA Pascal"	"P"	"19424"	"7895"	"911168"	"6238529"	"5.59749349040495"	"43.2147089881582"	"13028"	"La Ciotat"	"13"	"ROUMAGOUA"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1343090"	"273456"	"BIB"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"1"	"1964-12-31"	"MOLINIER René Hervé André"	"T"	"18468"	"7573"	"879009"	"6250504"	"5.2062569043111"	"43.331178390294"	"13033"	"Ensuès-la-Redonne"	"13"	""	"Convolvulus lanuginosus Desr. var. argenteus Choisy"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1342045"	"272609"	"RT"	"Réseau des botanistes amateurs (RBA)"	"1"	"1993-12-31"	"MOUTTE Paul"	"T"	"19567"	"7895"	"916801"	"6237169"	"5.66616616796064"	"43.200794082215"	"13028"	"La Ciotat"	"13"	"LES PLAINES BARONNES"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1321056"	"259247"	"BIB"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"3"	"1976-12-31"	"LOISEL Roger"	"T"	"19281"	"7788"	"909645"	"6237614"	"5.57840565099879"	"43.2069318661586"	"13022"	"Cassis"	"13"	""	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1509544"	"327447"	"BIB"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"3"	"1976-12-31"	"LOISEL Roger"	"C"	"19710"	"8000"	"924100"	"6230200"	"5.75286923644048"	"43.1358944032054"	"83009"	"Bandol"	"83"	""	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1760784"	"361354"	"RT"	"Réseau des botanistes amateurs (RBA)"	"2"	"2010-10-14"	"MORVANT Yves"	"P"	"19854"	"8000"	"926137"	"6233044"	"5.77910048631384"	"43.1608176119312"	"83123"	"Sanary-sur-Mer"	"83"	"OUVRAGE DE LA POINTE"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1483177"	"311060"	"BIB"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"1"	"1952-01-01"	"MOLINIER René Hervé André"	"T"	"19566"	"7895"	"918617"	"6232379"	"5.68647837708372"	"43.1571802076213"	"83112"	"Saint-Cyr-sur-Mer"	"83"	"POINTE FAUCONNIERE"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"170539"	"11403"	"RT"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"9"	"1998-11-30"	"MICHAUD Henri"	"T"	"13592"	"6040"	"713841"	"6230076"	"3.17008975014825"	"43.1697850851297"	"11262"	"Narbonne"	"11"	"LES KARANTES"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"113009"	"9285"	"RT"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"9"	"2008-05-04"	"ANDRIEU Frédéric"	"P"	"13416"	"1670"	"707769"	"6226223"	"3.09541483741432"	"43.1352207349645"	"11170"	"Gruissan"	"11"	"CHAPELLE DES AUZILS"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"6852"	"1415"	"RT"	"Réseau des botanistes amateurs (RBA)"	"9"	"1996-11-10"	"MOLINA James / MICHAUD Henri / BOUZAT Jean-Claude"	"T"	"13230"	"1668"	"701437"	"6203367"	"3.01758598176913"	"42.929701516243"	"11202"	"Leucate"	"11"	""	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"170463"	"11392"	"RT"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"9"	"1998-12-15"	"MICHAUD Henri"	"T"	"13592"	"6040"	"714366"	"6230540"	"3.17655411610538"	"43.1739482726578"	"11262"	"Narbonne"	"11"	"LES EXALS"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"6868"	"1418"	"RT"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"9"	"1996-05-22"	"MOLINA James / MICHAUD Henri / BARREAU Dominique"	"T"	"13233"	"1669"	"700040"	"6218602"	"3.00049067791919"	"43.0667179811904"	"11379"	"Sigean"	"11"	"ILE DE L'AUTE"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"4780"	"1209"	"BIB"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"9"	"2002-05-18"	"ROUBAUDI Liliane"	"T"	"13230"	"1668"	"704754"	"6201642"	"3.0581638122514"	"42.9141745588269"	"11202"	"Leucate"	"11"	"CAP LEUCATE"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"1415781"	"284844"	"RT"	"Bureau d'études ECOMED"	"1"	"2007-07-13"	"LEJEUNE Solenne"	"P"	"19567"	"7895"	"917123"	"6238041"	"5.67048556184154"	"43.2085353748198"	"13028"	"La Ciotat"	"13"	"LA LOUSIANNE"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"11738"	"2206"	"RT"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"9"	"2005-05-25"	"ANDRIEU Frédéric / MICHAUD Henri / BARREAU Dominique"	"P"	"13232"	"1669"	"700453"	"6210351"	"3.00554981363965"	"42.9925109723636"	"11266"	"Port-la-Nouvelle"	"11"	"CHANTE PERDRIX"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"19353"	"5233"	"RT"	"Réseau des botanistes amateurs (RBA)"	"9"	"1994-04-17"	"BARREAU Dominique"	"T"	"13230"	"1668"	"704781"	"6202171"	"3.0584989441734"	"42.9189315684465"	"11202"	"Leucate"	"11"	"PHARE-PLAGETTE"	"Convolvulus lanuginosus"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"11111"	"2113"	"BIB"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"9"	"1891-12-31"	"RESPAUD Auguste"	"T"	"13229"	"1667"	"700784"	"6199976"	"3.00958953907569"	"42.8992080052376"	"11202"	"Leucate"	"11"	"SIDRIERE DE LEUCATE"	"Convolvulus linearis DC."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"7673"	"1539"	"BIB"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"9"	"1990-04-12"	"BUGNON François"	"T"	"13230"	"1668"	"701311"	"6202906"	"3.01604284970876"	"42.9255560370328"	"11202"	"Leucate"	"11"	""	"Convolvulus lanuginosus"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"117689"	"10015"	"RT"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"1"	"1998-12-15"	"MICHAUD Henri"	"P"	"13592"	"6040"	"714551"	"6230774"	"3.1788342196512"	"43.1760492989283"	"11145"	"Fleury"	"11"	"LES EXALS"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"111337"	"9049"	"RT"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"9"	"2008-05-24"	"MOLINA James / MICHAUD Henri"	"P"	"13043"	"5874"	"696912"	"6202910"	"2.96221178679618"	"42.9255865613779"	"11398"	"Treilles"	"11"	""	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"19371"	"5234"	"RT"	"Réseau des botanistes amateurs (RBA)"	"9"	"1994-04-17"	"BARREAU Dominique"	"T"	"13229"	"1667"	"700224"	"6199665"	"3.00273973633303"	"42.8964116846957"	"11202"	"Leucate"	"11"	"SIDRIERE DE FITOU"	"Convolvulus lanuginosus"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"23346"	"5344"	"RT"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"9"	"2007-04-27"	"ANDRIEU Frédéric / ARGAGNON Olivier / LEJEUNE Romain"	"P"	"13044"	"5874"	"697285"	"6205877"	"2.96676094680714"	"42.9522702263341"	"11188"	"La Palme"	"11"	"COMBE DE COMERE"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"165"	"82"	"BIB"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"1"	"1994-04-17"	"BARREAU Dominique / CASTEL Henri"	"T"	"13230"	"1668"	"704651"	"6201346"	"3.05690102787798"	"42.9115133748675"	"11202"	"Leucate"	"11"	"CAP LEUCATE"	"Convolvulus lanuginosus"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"455"	"208"	"RT"	"Réseau des botanistes amateurs (RBA)"	"1"	"2000-05-08"	"BRUNET Catherine / BARREAU Dominique"	"T"	"13592"	"6040"	"714244"	"6230558"	"3.17505526563119"	"43.1741126211962"	"11262"	"Narbonne"	"11"	"LES EXALS"	"Convolvulus lanuginosus"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"77359"	"8662"	"BIB"	"Réseau des botanistes amateurs (RBA)"	"3"	"2004-06-28"	"BRUNET Catherine"	"P"	"13230"	"1668"	"704785"	"6201628"	"3.05854296113703"	"42.9140484539418"	"11202"	"Leucate"	"11"	"PLATEAU DE LEUCATE"	"Convolvulus lanuginosus"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"19224"	"5173"	"RT"	"Association des Ecologistes de l'Euzière"	"1"	"2001-12-31"	"SALASSE Jean-Paul"	"P"	"13416"	"1670"	"709496"	"6227156"	"3.11664185606657"	"43.1435917464676"	"11170"	"Gruissan"	"11"	"PECH ROUGE"	"Convolvulus lanuginosus"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"80498"	"8848"	"RT"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"9"	"2008-03-11"	"ANDRIEU Frédéric / ARGAGNON Olivier"	"P"	"13229"	"1667"	"700350"	"6199675"	"3.00428084464873"	"42.8965015607018"	"11202"	"Leucate"	"11"	"SIDRIERE DE FITOU"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"78458"	"8705"	"BIB"	"Réseau des botanistes amateurs (RBA)"	"9"	"2004-08-20"	"BRUNET Catherine"	"P"	"13230"	"1668"	"704146"	"6202710"	"3.05073350600636"	"42.9237826559293"	"11202"	"Leucate"	"11"	"PLATEAU DE LEUCATE"	"Convolvulus lanuginosus"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"78730"	"8713"	"BIB"	"Réseau des botanistes amateurs (RBA)"	"3"	"2004-08-26"	"BRUNET Catherine"	"P"	"13230"	"1668"	"704328"	"6202587"	"3.05295958176845"	"42.9226754607963"	"11202"	"Leucate"	"11"	"PLATEAU DE LEUCATE"	"Convolvulus lanuginosus"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"111258"	"9033"	"RT"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"1"	"2008-05-06"	"MOLINA James"	"P"	"13416"	"1670"	"707326"	"6226475"	"3.08997767219898"	"43.1374920215778"	"11170"	"Gruissan"	"11"	"LES AUZILS"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"76632"	"8576"	"BIB"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"9"	"1875-06-30"	"GAUTIER Gaston"	"T"	"13416"	"1670"	"707394"	"6227746"	"3.09083080171741"	"43.1489233704598"	"11262"	"Narbonne"	"11"	"LA CLAPE"	"Convolvulus lanuginosus var argenteus"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"11423"	"2123"	"BIB"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"9"	"1890-05-26"	"NOYER Joseph"	"T"	"13229"	"1667"	"700221"	"6199661"	"3.00270304176098"	"42.8963757150766"	"11202"	"Leucate"	"11"	"SIDRIERE DE FITOU"	"Convolvulus linearis"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"24054"	"5659"	"COM"	"Réseau des botanistes amateurs (RBA)"	"9"	"2006-12-31"	"GROSSET Stéphanie"	"T"	"13230"	"1668"	"704674"	"6201353"	"3.05718247522866"	"42.911576174745"	"11202"	"Leucate"	"11"	"PHARE DE LEUCATE"	"Convolvulus lanuginosus"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"9377"	"2023"	"BIB"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"9"	"1994-04-17"	"BARREAU Dominique / CASTEL Henri"	"T"	"13230"	"1668"	"704411"	"6202475"	"3.05397427435433"	"42.9216677572092"	"11202"	"Leucate"	"11"	"CAP LEUCATE"	"Convolvulus lanuginosus"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"11792"	"2207"	"RT"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"9"	"2005-05-25"	"ANDRIEU Frédéric / MICHAUD Henri / BARREAU Dominique"	"P"	"13232"	"1669"	"700583"	"6210366"	"3.00714249200548"	"42.992645779344"	"11266"	"Port-la-Nouvelle"	"11"	"CHANTE PERDRIX"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"9310"	"2022"	"BIB"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"9"	"1994-03-20"	"BARREAU Dominique / CASTEL Henri"	"T"	"13416"	"1670"	"707457"	"6226280"	"3.09158383032705"	"43.1357367428724"	"11170"	"Gruissan"	"11"	""	"Convolvulus lanuginosus"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"7618"	"1537"	"BIB"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"9"	"1990-04-12"	"BUGNON François"	"T"	"13230"	"1668"	"704597"	"6201347"	"3.05624039276019"	"42.9115227155258"	"11202"	"Leucate"	"11"	"PLATEAU DE LEUCATE"	"Convolvulus lanuginosus"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
"7584"	"1533"	"BIB"	"Conservatoire botanique national méditerranéen de Porquerolles (CBNMed)"	"9"	"1990-04-12"	"BUGNON François"	"T"	"13230"	"1668"	"704639"	"6201321"	"3.05675399830708"	"42.9112886336581"	"11202"	"Leucate"	"11"	"PLATEAU DE LEUCATE"	"Convolvulus lanuginosus"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	
