id_observation	id_releve	code_perso	id_releve_type	nom_org_f	date_releve_deb	annee	date_releve_fin	nom_obs	nom_org_obs	id_precision	id_maille_inpn_5	id_maille_inpn_10	x_l93	y_l93	lon_wgs84	lat_wgs84	commune	insee_comm	insee_dept	lieudit	nom_cite	cd_nom	cd_ref	nom_reconnu	tax_type	famille	nom_programme	sinp_dspublique	valid_reg	
"20507898"	"8015595"	"0314MTDA15"	"RT"	"Agence MTDA"	"2015-05-19"	"2015"	"2015-05-19"	"MALLOL Sébastien"	"Agence MTDA"	"P"	"5kmL93E0920N6240"	"10kmL93E092N624"	"921275"	"6240442"	"5.722530444739536"	"43.22884484320384"	"La Cadière-d'Azur"	"83027"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	""	"Probable"	
"20507232"	"8015374"	"0304MTDA15"	"RT"	"Agence MTDA"	"2015-05-19"	"2015"	"2015-05-19"	"MALLOL Sébastien"	"Agence MTDA"	"P"	"5kmL93E0920N6240"	"10kmL93E092N624"	"921368"	"6240372"	"5.723644098071139"	"43.228186713177955"	"La Cadière-d'Azur"	"83027"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	""	"Probable"	
"20507251"	"8015393"	"0332MTDA15"	"RT"	"Agence MTDA"	"2015-05-19"	"2015"	"2015-05-19"	"MALLOL Sébastien"	"Agence MTDA"	"P"	"5kmL93E0920N6235"	"10kmL93E092N623"	"920597"	"6239368"	"5.713741060899444"	"43.219399696094655"	"La Cadière-d'Azur"	"83027"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	""	"Probable"	
"20507937"	"8015634"	"0292MTDA15"	"RT"	"Agence MTDA"	"2015-05-19"	"2015"	"2015-05-19"	"MALLOL Sébastien"	"Agence MTDA"	"P"	"5kmL93E0920N6240"	"10kmL93E092N624"	"921458"	"6240280"	"5.7247115082137885"	"43.22733172752305"	"La Cadière-d'Azur"	"83027"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	""	"Probable"	
"20507927"	"8015624"	"0357MTDA15"	"RT"	"Agence MTDA"	"2015-05-19"	"2015"	"2015-05-19"	"MALLOL Sébastien"	"Agence MTDA"	"P"	"5kmL93E0920N6235"	"10kmL93E092N623"	"920504"	"6238976"	"5.712432307673819"	"43.21590444342434"	"La Cadière-d'Azur"	"83027"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	""	"Probable"	
"20507935"	"8015632"	"0287MTDA15"	"RT"	"Agence MTDA"	"2015-05-19"	"2015"	"2015-05-19"	"MALLOL Sébastien"	"Agence MTDA"	"P"	"5kmL93E0920N6240"	"10kmL93E092N624"	"922098"	"6240438"	"5.732646728026055"	"43.22855321363884"	"La Cadière-d'Azur"	"83027"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	""	"Probable"	
"20507585"	"8015490"	"0307MTDA15"	"RT"	"Agence MTDA"	"2015-05-19"	"2015"	"2015-05-19"	"MALLOL Sébastien"	"Agence MTDA"	"P"	"5kmL93E0920N6240"	"10kmL93E092N624"	"921319"	"6240402"	"5.723054418890912"	"43.22847160589485"	"La Cadière-d'Azur"	"83027"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	""	"Probable"	
"20507908"	"8015605"	"0297MTDA15"	"RT"	"Agence MTDA"	"2015-05-19"	"2015"	"2015-05-19"	"MALLOL Sébastien"	"Agence MTDA"	"P"	"5kmL93E0920N6240"	"10kmL93E092N624"	"921392"	"6240355"	"5.7239319399954525"	"43.22802644115217"	"La Cadière-d'Azur"	"83027"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	""	"Probable"	
"20507938"	"8015635"	"0303MTDA15"	"RT"	"Agence MTDA"	"2015-05-19"	"2015"	"2015-05-19"	"MALLOL Sébastien"	"Agence MTDA"	"P"	"5kmL93E0920N6240"	"10kmL93E092N624"	"921386"	"6240365"	"5.723862419129551"	"43.22811820059503"	"La Cadière-d'Azur"	"83027"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	""	"Probable"	
"20507930"	"8015627"	"0318MTDA15"	"RT"	"Agence MTDA"	"2015-05-19"	"2015"	"2015-05-19"	"MALLOL Sébastien"	"Agence MTDA"	"P"	"5kmL93E0920N6240"	"10kmL93E092N624"	"921367"	"6240488"	"5.7236810145225965"	"43.22922984112031"	"La Cadière-d'Azur"	"83027"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	""	"Probable"	
"20507949"	"8015646"	"0295MTDA15"	"RT"	"Agence MTDA"	"2015-05-19"	"2015"	"2015-05-19"	"MALLOL Sébastien"	"Agence MTDA"	"P"	"5kmL93E0920N6240"	"10kmL93E092N624"	"921407"	"6240333"	"5.724107014066353"	"43.22782401177811"	"La Cadière-d'Azur"	"83027"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	""	"Probable"	
"20507923"	"8015620"	"0302MTDA15"	"RT"	"Agence MTDA"	"2015-05-19"	"2015"	"2015-05-19"	"MALLOL Sébastien"	"Agence MTDA"	"P"	"5kmL93E0920N6240"	"10kmL93E092N624"	"921397"	"6240373"	"5.724001046471698"	"43.228186706377414"	"La Cadière-d'Azur"	"83027"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	""	"Probable"	
"20507952"	"8015649"	"0337MTDA15"	"RT"	"Agence MTDA"	"2015-05-19"	"2015"	"2015-05-19"	"MALLOL Sébastien"	"Agence MTDA"	"P"	"5kmL93E0920N6235"	"10kmL93E092N623"	"920579"	"6239444"	"5.713551919273771"	"43.22008848281658"	"La Cadière-d'Azur"	"83027"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	""	"Probable"	
"20507915"	"8015612"	"0346MTDA15"	"RT"	"Agence MTDA"	"2015-05-19"	"2015"	"2015-05-19"	"MALLOL Sébastien"	"Agence MTDA"	"P"	"5kmL93E0920N6235"	"10kmL93E092N623"	"920538"	"6239518"	"5.71307920251265"	"43.22076639743686"	"La Cadière-d'Azur"	"83027"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	""	"Probable"	
"20507249"	"8015391"	"0328MTDA15"	"RT"	"Agence MTDA"	"2015-05-19"	"2015"	"2015-05-19"	"MALLOL Sébastien"	"Agence MTDA"	"P"	"5kmL93E0920N6240"	"10kmL93E092N624"	"922338"	"6240059"	"5.735435799581675"	"43.22507136323041"	"La Cadière-d'Azur"	"83027"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	""	"Probable"	
"20507250"	"8015392"	"0293MTDA15"	"RT"	"Agence MTDA"	"2015-05-19"	"2015"	"2015-05-19"	"MALLOL Sébastien"	"Agence MTDA"	"P"	"5kmL93E0920N6240"	"10kmL93E092N624"	"921440"	"6240294"	"5.724496161576884"	"43.2274631703492"	"La Cadière-d'Azur"	"83027"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	""	"Probable"	
"20507925"	"8015622"	"0335MTDA15"	"RT"	"Agence MTDA"	"2015-05-19"	"2015"	"2015-05-19"	"MALLOL Sébastien"	"Agence MTDA"	"P"	"5kmL93E0920N6235"	"10kmL93E092N623"	"920604"	"6239396"	"5.71383893939644"	"43.219649246377216"	"La Cadière-d'Azur"	"83027"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	""	"Probable"	
"20507947"	"8015644"	"0334MTDA15"	"RT"	"Agence MTDA"	"2015-05-19"	"2015"	"2015-05-19"	"MALLOL Sébastien"	"Agence MTDA"	"P"	"5kmL93E0920N6235"	"10kmL93E092N623"	"920610"	"6239395"	"5.713912269783614"	"43.21963840203672"	"La Cadière-d'Azur"	"83027"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	""	"Probable"	
"20505316"	"8014985"	"0296MTDA15"	"RT"	"Agence MTDA"	"2015-05-19"	"2015"	"2015-05-19"	"MALLOL Sébastien"	"Agence MTDA"	"P"	"5kmL93E0920N6240"	"10kmL93E092N624"	"921402"	"6240349"	"5.724052333299569"	"43.22796939987229"	"La Cadière-d'Azur"	"83027"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	""	"Probable"	
"20507929"	"8015626"	"0299MTDA15"	"RT"	"Agence MTDA"	"2015-05-19"	"2015"	"2015-05-19"	"MALLOL Sébastien"	"Agence MTDA"	"P"	"5kmL93E0920N6240"	"10kmL93E092N624"	"921433"	"6240387"	"5.724449568915152"	"43.22830139376303"	"La Cadière-d'Azur"	"83027"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	""	"Probable"	
"20507209"	"8015366"	"0353MTDA15"	"RT"	"Agence MTDA"	"2015-05-19"	"2015"	"2015-05-19"	"MALLOL Sébastien"	"Agence MTDA"	"P"	"5kmL93E0920N6235"	"10kmL93E092N623"	"920482"	"6239670"	"5.712455035792895"	"43.22215014903286"	"La Cadière-d'Azur"	"83027"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	""	"Probable"	
"20507255"	"8015397"	"0300MTDA15"	"RT"	"Agence MTDA"	"2015-05-19"	"2015"	"2015-05-19"	"MALLOL Sébastien"	"Agence MTDA"	"P"	"5kmL93E0920N6240"	"10kmL93E092N624"	"921423"	"6240383"	"5.724324932021206"	"43.22826853747481"	"La Cadière-d'Azur"	"83027"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	""	"Probable"	
"20507910"	"8015607"	"0329MTDA15"	"RT"	"Agence MTDA"	"2015-05-19"	"2015"	"2015-05-19"	"MALLOL Sébastien"	"Agence MTDA"	"P"	"5kmL93E0920N6235"	"10kmL93E092N623"	"920615"	"6239271"	"5.713921322602594"	"43.21852212416857"	"La Cadière-d'Azur"	"83027"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	""	"Probable"	
"1772113"	"362252"	""	"BIB"	"CERCIS"	"2010-01-01"	"2010"	"2010-12-31"	"FAURE Karine"	""	"P"	"5kmL93E0920N6230"	"10kmL93E092N623"	"921559"	"6231102"	"5.722061989601636"	"43.1447947610287"	"Saint-Cyr-sur-Mer"	"83112"	"83"	""	"Convolvulus lanuginosus"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	""	"Probable"	
"20507921"	"8015618"	"0322MTDA15"	"RT"	"Agence MTDA"	"2015-05-19"	"2015"	"2015-05-19"	"MALLOL Sébastien"	"Agence MTDA"	"P"	"5kmL93E0915N6235"	"10kmL93E091N623"	"919435"	"6239298"	"5.699428101860875"	"43.21912861119522"	"La Cadière-d'Azur"	"83027"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	""	"Probable"	
"20507940"	"8015637"	"0288MTDA15"	"RT"	"Agence MTDA"	"2015-05-19"	"2015"	"2015-05-19"	"MALLOL Sébastien"	"Agence MTDA"	"P"	"5kmL93E0920N6240"	"10kmL93E092N624"	"922097"	"6240414"	"5.732624219117133"	"43.228337770369535"	"La Cadière-d'Azur"	"83027"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	""	"Probable"	
"20507920"	"8015617"	"0336MTDA15"	"RT"	"Agence MTDA"	"2015-05-19"	"2015"	"2015-05-19"	"MALLOL Sébastien"	"Agence MTDA"	"P"	"5kmL93E0920N6235"	"10kmL93E092N623"	"920592"	"6239424"	"5.7137032664432805"	"43.21990466927201"	"La Cadière-d'Azur"	"83027"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	""	"Probable"	
"20507901"	"8015598"	"0338MTDA15"	"RT"	"Agence MTDA"	"2015-05-19"	"2015"	"2015-05-19"	"MALLOL Sébastien"	"Agence MTDA"	"P"	"5kmL93E0920N6235"	"10kmL93E092N623"	"920575"	"6239456"	"5.713507821215424"	"43.220197596469085"	"La Cadière-d'Azur"	"83027"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	""	"Probable"	
"20507897"	"8015594"	"0345MTDA15"	"RT"	"Agence MTDA"	"2015-05-19"	"2015"	"2015-05-19"	"MALLOL Sébastien"	"Agence MTDA"	"P"	"5kmL93E0920N6235"	"10kmL93E092N623"	"920549"	"6239517"	"5.713213996516594"	"43.220754008529596"	"La Cadière-d'Azur"	"83027"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	""	"Probable"	
"20507899"	"8015596"	"0310MTDA15"	"RT"	"Agence MTDA"	"2015-05-19"	"2015"	"2015-05-19"	"MALLOL Sébastien"	"Agence MTDA"	"P"	"5kmL93E0920N6240"	"10kmL93E092N624"	"921324"	"6240421"	"5.723123947608297"	"43.22864086154812"	"La Cadière-d'Azur"	"83027"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	""	"Probable"	
"20507903"	"8015600"	"0352MTDA15"	"RT"	"Agence MTDA"	"2015-05-19"	"2015"	"2015-05-19"	"MALLOL Sébastien"	"Agence MTDA"	"P"	"5kmL93E0920N6235"	"10kmL93E092N623"	"920497"	"6239640"	"5.712626752592335"	"43.22187582079536"	"La Cadière-d'Azur"	"83027"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	""	"Probable"	
"20507248"	"8015390"	"0344MTDA15"	"RT"	"Agence MTDA"	"2015-05-19"	"2015"	"2015-05-19"	"MALLOL Sébastien"	"Agence MTDA"	"P"	"5kmL93E0920N6235"	"10kmL93E092N623"	"920553"	"6239511"	"5.713260630854451"	"43.22069883369613"	"La Cadière-d'Azur"	"83027"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	""	"Probable"	
"20507205"	"8015362"	"0348MTDA15"	"RT"	"Agence MTDA"	"2015-05-19"	"2015"	"2015-05-19"	"MALLOL Sébastien"	"Agence MTDA"	"P"	"5kmL93E0920N6235"	"10kmL93E092N623"	"920502"	"6239580"	"5.712662867903625"	"43.221334888006524"	"La Cadière-d'Azur"	"83027"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	""	"Probable"	
"20507256"	"8015398"	"0331MTDA15"	"RT"	"Agence MTDA"	"2015-05-19"	"2015"	"2015-05-19"	"MALLOL Sébastien"	"Agence MTDA"	"P"	"5kmL93E0920N6235"	"10kmL93E092N623"	"920601"	"6239360"	"5.713786848395457"	"43.219326541534045"	"La Cadière-d'Azur"	"83027"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	""	"Probable"	
"20507892"	"8015589"	"0319MTDA15"	"RT"	"Agence MTDA"	"2015-05-19"	"2015"	"2015-05-19"	"MALLOL Sébastien"	"Agence MTDA"	"P"	"5kmL93E0920N6240"	"10kmL93E092N624"	"921346"	"6240474"	"5.72341689843513"	"43.22911049788851"	"La Cadière-d'Azur"	"83027"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	""	"Probable"	
"38151545"	"12903677"	""	"RT"	"Conservatoire d'espaces naturels Occitanie"	"2021-05-14"	"2021"	"2021-05-14"	"NICOLAS Sylvain"	"Conservatoire d'espaces naturels Occitanie"	"P"	"5kmL93E0675N6185"	"10kmL93E067N618"	"677452"	"6185976"	"2.724800824487602"	"42.7729650489342"	"Estagel"	"66071"	"66"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	"Donnée publique"	"Probable"	
"38188457"	"12897795"	""	"RT"	"Conservatoire d'espaces naturels Occitanie"	"2021-05-14"	"2021"	"2021-05-14"	"NICOLAS Sylvain"	"Conservatoire d'espaces naturels Occitanie"	"P"	"5kmL93E0675N6185"	"10kmL93E067N618"	"676847"	"6185367"	"2.717443436688027"	"42.76746998281575"	"Estagel"	"66071"	"66"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	"Donnée publique"	"Probable"	
"38155468"	"12894820"	""	"RT"	"Conservatoire d'espaces naturels Occitanie"	"2022-05-09"	"2022"	"2022-05-09"	"NICOLAS Sylvain"	"Conservatoire d'espaces naturels Occitanie"	"P"	"5kmL93E0675N6185"	"10kmL93E067N618"	"676866"	"6185110"	"2.7176865220147226"	"42.76515977443159"	"Estagel"	"66071"	"66"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	"Donnée publique"	"Probable"	
"38156617"	"12886901"	""	"RT"	"Conservatoire d'espaces naturels Occitanie"	"2021-05-14"	"2021"	"2021-05-14"	"NICOLAS Sylvain"	"Conservatoire d'espaces naturels Occitanie"	"P"	"5kmL93E0675N6185"	"10kmL93E067N618"	"676792"	"6185989"	"2.7167449989888155"	"42.773060953929665"	"Estagel"	"66071"	"66"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	"Donnée publique"	"Probable"	
"4127563"	"658052"	""	"RT"	"Bureau d'études ECOSPHERE"	"2013-05-24"	"2013"	"2013-05-24"	"CROUZET Nicolas"	"Bureau d'études ECOSPHERE"	"P"	"5kmL93E0925N6240"	"10kmL93E092N624"	"926834"	"6241910"	"5.79150945302508"	"43.240296175577555"	"Le Castellet"	"83035"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	""	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	""	"Probable"	
"11829702"	"2488815"	"001y"	"RT"	"INFLOVAR"	"2016-05-14"	"2016"	"2016-05-14"	"MORVANT Yves"	"INFLOVAR"	"P"	"5kmL93E0915N6235"	"10kmL93E091N623"	"918345"	"6236576"	"5.684891457208157"	"43.19499265543163"	"La Cadière-d'Azur"	"83027"	"83"	"LE PIN"	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	"Inventaire général du CBNMED"	""	"Probable"	
"9875710"	"1400785"	""	"RT"	"Bureau d'études ECO-MED"	"2012-03-27"	"2012"	"2012-03-27"	"VOLANT Jérôme"	"Bureau d'études ECO-MED"	"P"	"5kmL93E0910N6235"	"10kmL93E091N623"	"914354"	"6237025"	"5.636036939702645"	"43.20023838987088"	"La Ciotat"	"13028"	"13"	""	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	""	"Probable"	
"9875706"	"1400781"	""	"RT"	"Bureau d'études ECO-MED"	"2012-05-11"	"2012"	"2012-05-11"	"VOLANT Jérôme"	"Bureau d'études ECO-MED"	"P"	"5kmL93E0910N6235"	"10kmL93E091N623"	"914384"	"6236965"	"5.636380967024026"	"43.19968998612782"	"La Ciotat"	"13028"	"13"	""	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	""	"Probable"	
"9875686"	"1400761"	""	"RT"	"Bureau d'études ECO-MED"	"2012-04-17"	"2012"	"2012-04-17"	"VOLANT Jérôme"	"Bureau d'études ECO-MED"	"P"	"5kmL93E0915N6235"	"10kmL93E091N623"	"915401"	"6239028"	"5.649729139691206"	"43.217930163904136"	"Ceyreste"	"13023"	"13"	""	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	""	"Probable"	
"9875733"	"1400808"	""	"RT"	"Bureau d'études ECO-MED"	"2011-04-20"	"2011"	"2011-04-20"	"VOLANT Jérôme"	"Bureau d'études ECO-MED"	"P"	"5kmL93E0910N6235"	"10kmL93E091N623"	"910789"	"6238549"	"5.592842990911479"	"43.2150008158748"	"La Ciotat"	"13028"	"13"	""	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	""	"Probable"	
"20507886"	"8015583"	"0356MTDA15"	"RT"	"Agence MTDA"	"2015-05-19"	"2015"	"2015-05-19"	"MALLOL Sébastien"	"Agence MTDA"	"P"	"5kmL93E0920N6235"	"10kmL93E092N623"	"920522"	"6239009"	"5.71266749249589"	"43.21619554458756"	"La Cadière-d'Azur"	"83027"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	""	"Probable"	
"20507889"	"8015586"	"0317MTDA15"	"RT"	"Agence MTDA"	"2015-05-19"	"2015"	"2015-05-19"	"MALLOL Sébastien"	"Agence MTDA"	"P"	"5kmL93E0920N6240"	"10kmL93E092N624"	"921372"	"6240497"	"5.723746303524225"	"43.229309198349014"	"La Cadière-d'Azur"	"83027"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	""	"Probable"	
"20507904"	"8015601"	"0291MTDA15"	"RT"	"Agence MTDA"	"2015-05-19"	"2015"	"2015-05-19"	"MALLOL Sébastien"	"Agence MTDA"	"P"	"5kmL93E0920N6240"	"10kmL93E092N624"	"921461"	"6240270"	"5.724744145594293"	"43.22724089859454"	"La Cadière-d'Azur"	"83027"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	""	"Probable"	
"9875698"	"1400773"	""	"RT"	"Bureau d'études ECO-MED"	"2012-05-11"	"2012"	"2012-05-11"	"VOLANT Jérôme"	"Bureau d'études ECO-MED"	"P"	"5kmL93E0910N6235"	"10kmL93E091N623"	"914484"	"6237085"	"5.6376590755186795"	"43.20073874485532"	"La Ciotat"	"13028"	"13"	""	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	""	"Probable"	
"20507926"	"8015623"	"0358MTDA15"	"RT"	"Agence MTDA"	"2015-05-19"	"2015"	"2015-05-19"	"MALLOL Sébastien"	"Agence MTDA"	"P"	"5kmL93E0920N6235"	"10kmL93E092N623"	"920556"	"6238946"	"5.713058784887709"	"43.21561868457946"	"La Cadière-d'Azur"	"83027"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	""	"Probable"	
"20507893"	"8015590"	"0343MTDA15"	"RT"	"Agence MTDA"	"2015-05-19"	"2015"	"2015-05-19"	"MALLOL Sébastien"	"Agence MTDA"	"P"	"5kmL93E0920N6235"	"10kmL93E092N623"	"920556"	"6239499"	"5.713292437387244"	"43.220590029128644"	"La Cadière-d'Azur"	"83027"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	""	"Probable"	
"20507932"	"8015629"	"0320MTDA15"	"RT"	"Agence MTDA"	"2015-05-19"	"2015"	"2015-05-19"	"MALLOL Sébastien"	"Agence MTDA"	"P"	"5kmL93E0920N6240"	"10kmL93E092N624"	"921319"	"6240463"	"5.723080291190007"	"43.22901998434434"	"La Cadière-d'Azur"	"83027"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	""	"Probable"	
"20507934"	"8015631"	"0298MTDA15"	"RT"	"Agence MTDA"	"2015-05-19"	"2015"	"2015-05-19"	"MALLOL Sébastien"	"Agence MTDA"	"P"	"5kmL93E0920N6240"	"10kmL93E092N624"	"921381"	"6240356"	"5.723797131315033"	"43.228038843511754"	"La Cadière-d'Azur"	"83027"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	""	"Probable"	
"1347588"	"274766"	""	"RT"	"Bureau d'études ECO-MED"	"2006-04-26"	"2006"	"2006-04-26"	"LIJNEN Delphine"	"Bureau d'études ECO-MED"	"P"	"5kmL93E0910N6235"	"10kmL93E091N623"	"914343"	"6236963"	"5.635876324524127"	"43.199684315962266"	"La Ciotat"	"13028"	"13"	"CHEMIN CHARRE"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	""	"Probable"	
"9875730"	"1400805"	""	"RT"	"Bureau d'études ECO-MED"	"2011-04-20"	"2011"	"2011-04-20"	"VOLANT Jérôme"	"Bureau d'études ECO-MED"	"P"	"5kmL93E0910N6235"	"10kmL93E091N623"	"910799"	"6238569"	"5.592973984754561"	"43.21517766691119"	"La Ciotat"	"13028"	"13"	""	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"Convolvulaceae"	""	""	"Probable"	
