id_observation	id_releve	code_perso	id_releve_type	nom_org_f	date_releve_deb	annee	date_releve_fin	nom_obs	nom_org_obs	id_precision	code_gps	id_maille_inpn_10	id_maille_inpn_5	x_l93	y_l93	lon_wgs84	lat_wgs84	commune	insee_comm	insee_dept	lieudit	nom_cite	cd_nom	cd_ref	nom_reconnu	tax_type	rang	famille	nom_programme	sinp_dspublique	valid_reg	
"8489333"	"1171913"	"GH138"	"RT"	"Conservatoire botanique national méditerranéen de Porquerolles"	"2015-11-11"	"2015"	"2015-11-11"	"MICHAUD Henri"	"Conservatoire botanique national méditerranéen de Porquerolles"	"P"	"138"	"10kmL93E091N623"	"5kmL93E0915N6235"	"916827"	"6239657"	"5.66751889880132"	"43.2231530781238"	"Ceyreste"	"13023"	"13"	"LA LOUISIANNE"	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	"Donnée publique"	"Probable"	
"1415927"	"284969"	""	"RT"	"Bureau d'études ECO-MED (Ecologie et Médiation)"	"2007-05-30"	"2007"	"2007-05-30"	"LEJEUNE Solenne"	"Bureau d'études ECO-MED (Ecologie et Médiation)"	"P"	""	"10kmL93E091N623"	"5kmL93E0915N6235"	"915410"	"6238867"	"5.6497733328209"	"43.2164800558451"	"Ceyreste"	"13023"	"13"	"LES YSSARDS"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	""	"Probable"	
"1415786"	"284847"	""	"RT"	"Bureau d'études ECO-MED (Ecologie et Médiation)"	"2007-07-13"	"2007"	"2007-07-13"	"LEJEUNE Solenne"	"Bureau d'études ECO-MED (Ecologie et Médiation)"	"P"	""	"10kmL93E091N623"	"5kmL93E0915N6235"	"917343"	"6237610"	"5.67300998636155"	"43.2045938044239"	"La Ciotat"	"13028"	"13"	"LA LOUSIANNE"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	""	"Probable"	
"23368645"	"8441345"	""	"RT"	"Conservatoire botanique national méditerranéen de Porquerolles"	"2019-11-19"	"2019"	"2019-11-19"	"PAPUGA Guillaume / ALLIES Aubin"	"Conservatoire botanique national méditerranéen de Porquerolles / Conservatoire botanique national méditerranéen de Porquerolles"	"P"	""	"10kmL93E092N623"	"5kmL93E0920N6230"	"920267"	"6231580"	"5.706398"	"43.149487"	"Saint-Cyr-sur-Mer"	"83112"	"83"	"LE PORT D'ALON"	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	"Donnée publique"	"Certain"	
"8368341"	"1162167"	""	"BIB"	"Conservatoire botanique national méditerranéen de Porquerolles"	"1993-03-07"	"1993"	"1993-03-07"	"LAVAGNE André"	"Conservatoire botanique national méditerranéen de Porquerolles"	"T"	""	"10kmL93E092N623"	"5kmL93E0920N6230"	"920691"	"6231158"	"5.71142980128618"	"43.1455667181643"	"Saint-Cyr-sur-Mer"	"83112"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	"Donnée publique"	"Probable"	
"1489853"	"315903"	""	"BIB"	"Conservatoire botanique national méditerranéen de Porquerolles"	"1802-01-01"	"1876"	"1876-12-31"	"AUZENDE Benoît Joseph"	"Conservatoire botanique national méditerranéen de Porquerolles"	"C"	""	"10kmL93E092N623"	"5kmL93E0920N6230"	"924100"	"6230200"	"5.75286923644048"	"43.1358944032054"	"Bandol"	"83009"	"83"	""	"Convolvulus lanuginosus Desrousseaux ß argenteus G.G."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	"Donnée publique"	"Probable"	
"1571001"	"334787"	""	"BIB"	"Conservatoire botanique national méditerranéen de Porquerolles"	"1802-01-01"	"1876"	"1876-12-31"	"AUZENDE Benoît Joseph"	"Conservatoire botanique national méditerranéen de Porquerolles"	"C"	""	"10kmL93E092N623"	"5kmL93E0920N6230"	"924100"	"6230200"	"5.75286923644048"	"43.1358944032054"	"Bandol"	"83009"	"83"	""	"Convolvulus linearis DC."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	"Donnée publique"	"Probable"	
"1753883"	"359395"	""	"RT"	"Bureau d'études ECO-MED (Ecologie et Médiation)"	"2007-06-29"	"2007"	"2007-06-29"	"LEJEUNE Solenne"	"Bureau d'études ECO-MED (Ecologie et Médiation)"	"P"	""	"10kmL93E092N623"	"5kmL93E0920N6230"	"922668"	"6231588"	"5.73588302900333"	"43.1488188384923"	"Bandol"	"83009"	"83"	"ROUSTAGNON"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	""	"Probable"	
"1753819"	"359340"	""	"RT"	"Bureau d'études ECO-MED (Ecologie et Médiation)"	"2007-06-29"	"2007"	"2007-06-29"	"LEJEUNE Solenne"	"Bureau d'études ECO-MED (Ecologie et Médiation)"	"P"	""	"10kmL93E092N623"	"5kmL93E0920N6230"	"922519"	"6231198"	"5.73388791458848"	"43.1453594702382"	"Bandol"	"83009"	"83"	"PARC BELLEVUE"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	""	"Probable"	
"20507244"	"8015386"	"0351MTDA15"	"RT"	"Agence MTDA"	"2015-05-19"	"2015"	"2015-05-19"	"MALLOL Sébastien"	"Agence MTDA"	"P"	""	"10kmL93E092N623"	"5kmL93E0920N6235"	"920494"	"6239631"	"5.71258607254845"	"43.2217958394236"	"La Cadière-d'Azur"	"83027"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	""	"Probable"	
"12945448"	"2691481"	""	"RT"	"Association INFLOVAR"	"2003-03-02"	"2003"	"2003-03-02"	"MORVANT Yves / MICHAUD Henri"	"Association INFLOVAR / Association INFLOVAR"	"T"	""	"10kmL93E092N623"	"5kmL93E0925N6230"	"926186"	"6233099"	"5.77972595695511"	"43.1612965018245"	"Sanary-sur-Mer"	"83123"	"83"	"OUVRAGE DE LA POINTE"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	""	"Probable"	
"1510917"	"327545"	"3211"	"COM"	"Conservatoire botanique national méditerranéen de Porquerolles"	"2003-03-02"	"2003"	"2003-03-02"	"MORVANT Yves / MICHAUD Henri"	"Conservatoire botanique national méditerranéen de Porquerolles / Conservatoire botanique national méditerranéen de Porquerolles"	"P"	""	"10kmL93E092N623"	"5kmL93E0925N6230"	"926064"	"6233038"	"5.77820150313805"	"43.1607867783856"	"Sanary-sur-Mer"	"83123"	"83"	"OUVRAGE DE LA POINTE"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	"Programme Livre Rouge des Espèces Végétales Menacées"	"Donnée publique"	"Probable"	
"12730005"	"2655768"	""	"HB"	"Conservatoire botanique national méditerranéen de Porquerolles"	"1859-05-22"	"1859"	"1859-05-22"	"ANDRE Arthur"	"Conservatoire botanique national méditerranéen de Porquerolles"	"T"	""	"10kmL93E092N623"	"5kmL93E0925N6235"	"928487"	"6239893"	"5.8109515488753"	"43.2216369485621"	"Le Beausset"	"83016"	"83"	"MONTÉE DE CUGES"	"Convolvulus linearis DC."	"161884"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	"Donnée publique"	"Probable"	
"8541926"	"1180709"	"CST16"	"RT"	"Institut Méditerranéen de Biodiversité et d'Ecologie marine et continentale"	"2009-05-14"	"2009"	"2009-05-14"	"YOUSSEF Sami"	"Institut Méditerranéen de Biodiversité et d'Ecologie marine et continentale"	"P"	""	"10kmL93E092N624"	"5kmL93E0920N6240"	"922701"	"6241512"	"5.74051840307131"	"43.2380203039175"	"Le Castellet"	"83035"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	""	"Probable"	
"20505316"	"8014985"	"0296MTDA15"	"RT"	"Agence MTDA"	"2015-05-19"	"2015"	"2015-05-19"	"MALLOL Sébastien"	"Agence MTDA"	"P"	""	"10kmL93E092N624"	"5kmL93E0920N6240"	"921402"	"6240349"	"5.72405233329957"	"43.2279693998723"	"La Cadière-d'Azur"	"83027"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	""	"Probable"	
"1753953"	"359461"	""	"RT"	"Bureau d'études ECO-MED (Ecologie et Médiation)"	"2007-06-26"	"2007"	"2007-06-26"	"LEJEUNE Solenne"	"Bureau d'études ECO-MED (Ecologie et Médiation)"	"P"	""	"10kmL93E092N624"	"5kmL93E0920N6240"	"921760"	"6240859"	"5.72867028794863"	"43.2324430368481"	"Le Castellet"	"83035"	"83"	"VALLON DU CANNET"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	""	"Probable"	
"1753944"	"359452"	""	"RT"	"Bureau d'études ECO-MED (Ecologie et Médiation)"	"2007-06-26"	"2007"	"2007-06-26"	"LEJEUNE Solenne"	"Bureau d'études ECO-MED (Ecologie et Médiation)"	"P"	""	"10kmL93E092N624"	"5kmL93E0920N6240"	"922151"	"6240461"	"5.73330809984537"	"43.2287434810548"	"La Cadière-d'Azur"	"83027"	"83"	"VALLON DU CANNET"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	""	"Probable"	
"1753943"	"359451"	""	"RT"	"Bureau d'études ECO-MED (Ecologie et Médiation)"	"2007-06-26"	"2007"	"2007-06-26"	"LEJEUNE Solenne"	"Bureau d'études ECO-MED (Ecologie et Médiation)"	"P"	""	"10kmL93E092N624"	"5kmL93E0920N6240"	"921780"	"6240550"	"5.72878484274958"	"43.2296589714036"	"La Cadière-d'Azur"	"83027"	"83"	"VALLON DU CANNET"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	""	"Probable"	
"1753938"	"359447"	""	"RT"	"Bureau d'études ECO-MED (Ecologie et Médiation)"	"2007-06-26"	"2007"	"2007-06-26"	"LEJEUNE Solenne"	"Bureau d'études ECO-MED (Ecologie et Médiation)"	"P"	""	"10kmL93E092N624"	"5kmL93E0920N6240"	"922140"	"6240801"	"5.73331761466579"	"43.2318034310775"	"Le Castellet"	"83035"	"83"	"VALLON DU CANNET"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	""	"Probable"	
"1753931"	"359440"	""	"RT"	"Bureau d'études ECO-MED (Ecologie et Médiation)"	"2007-06-26"	"2007"	"2007-06-26"	"LEJEUNE Solenne"	"Bureau d'études ECO-MED (Ecologie et Médiation)"	"P"	""	"10kmL93E092N624"	"5kmL93E0920N6240"	"921729"	"6241500"	"5.72856158559908"	"43.2382151556739"	"Le Castellet"	"83035"	"83"	"VALLON DU CANNET"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	""	"Probable"	
"4127564"	"658053"	""	"RT"	"Bureau d'études ECOSPHERE"	"2013-05-24"	"2013"	"2013-05-24"	"CROUZET Nicolas"	"Bureau d'études ECOSPHERE"	"P"	""	"10kmL93E092N624"	"5kmL93E0925N6240"	"926879"	"6241995"	"5.79209975201205"	"43.2410459848104"	"Le Castellet"	"83035"	"83"	""	"Convolvulus lanuginosus Desr., 1792"	""	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	""	"Probable"	
"33065425"	"10356847"	""	"RT"	"Bureau d'études NYMPHALIS"	"2018-12-29"	"2018"	"2018-12-29"	"LEJEUNE Romain"	"Bureau d'études NYMPHALIS"	"P"	""	"10kmL93E070N619"	"5kmL93E0700N6195"	"700274"	"6199673"	"3.00335128877379"	"42.8964836084549"	"Leucate"	"11202"	"11"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	"Donnée publique"	"Probable"	
"24344526"	"8611176"	"2622"	"RT"	"Réseau des botanistes amateurs du CBNMed"	"2009-05-27"	"2009"	"2009-05-27"	"LEWIN Jean-Marc"	"Réseau des botanistes amateurs du CBNMed"	"T"	""	"10kmL93E067N618"	"5kmL93E0675N6180"	"676714"	"6184834"	"2.71583971615362"	"42.7626759476949"	"Estagel"	"66071"	"66"	"Coma Major"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	"Donnée privée"	"Probable"	
"24488013"	"8618313"	"4093"	"RT"	"Réseau des botanistes amateurs du CBNMed"	"2014-04-02"	"2014"	"2014-04-02"	"LEWIN Jean-Marc"	"Réseau des botanistes amateurs du CBNMed"	"T"	""	"10kmL93E069N619"	"5kmL93E0695N6195"	"698214"	"6196573"	"2.97816646920158"	"42.8686028117006"	"Salses-le-Château"	"66190"	"66"	"le Malpas Nord-Ouest"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	"Donnée privée"	"Probable"	
"24276570"	"8618253"	"4081"	"RT"	"Réseau des botanistes amateurs du CBNMed"	"2000-05-22"	"2000"	"2000-05-22"	"LEWIN Jean-Marc"	"Réseau des botanistes amateurs du CBNMed"	"T"	""	"10kmL93E069N619"	"5kmL93E0695N6195"	"696495"	"6195598"	"2.95715697728338"	"42.8598311017196"	"Salses-le-Château"	"66190"	"66"	"Font Estremera"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	"Donnée privée"	"Probable"	
"24322969"	"8616693"	"4066"	"RT"	"Réseau des botanistes amateurs du CBNMed"	"2008-05-22"	"2008"	"2008-05-22"	"LEWIN Jean-Marc"	"Réseau des botanistes amateurs du CBNMed"	"T"	""	"10kmL93E069N619"	"5kmL93E0695N6195"	"695494"	"6195848"	"2.94491398673958"	"42.8620739542727"	"Salses-le-Château"	"66190"	"66"	"Carrière de la Combe Léon"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	"Donnée privée"	"Probable"	
"24457621"	"8611973"	"604"	"RT"	"Réseau des botanistes amateurs du CBNMed"	"2013-05-02"	"2013"	"2013-05-02"	"LEWIN Jean-Marc"	"Réseau des botanistes amateurs du CBNMed"	"T"	""	"10kmL93E068N618"	"5kmL93E0680N6185"	"683731"	"6189840"	"2.80131754661192"	"42.8078826827574"	"Espira-de-l'Agly"	"66069"	"66"	"Coma de l'Infern"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	"Donnée privée"	"Probable"	
"24457845"	"8611458"	"607"	"RT"	"Réseau des botanistes amateurs du CBNMed"	"2013-05-02"	"2013"	"2013-05-02"	"LEWIN Jean-Marc"	"Réseau des botanistes amateurs du CBNMed"	"T"	""	"10kmL93E067N618"	"5kmL93E0675N6185"	"679469"	"6188840"	"2.74930860794484"	"42.7987752972562"	"Tautavel"	"66205"	"66"	"Planal de la Jasse dels Porcs"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	"Donnée privée"	"Probable"	
"24426740"	"8611750"	"2162"	"RT"	"Réseau des botanistes amateurs du CBNMed"	"2012-05-05"	"2012"	"2012-05-05"	"LEWIN Jean-Marc"	"Réseau des botanistes amateurs du CBNMed"	"T"	""	"10kmL93E068N618"	"5kmL93E0680N6185"	"681129"	"6185697"	"2.76968950685062"	"42.7705638952943"	"Calce"	"66030"	"66"	"Coma dels Tres Forns"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	"Donnée privée"	"Probable"	
"24457714"	"8611423"	"608"	"RT"	"Réseau des botanistes amateurs du CBNMed"	"2013-05-02"	"2013"	"2013-05-02"	"LEWIN Jean-Marc"	"Réseau des botanistes amateurs du CBNMed"	"T"	""	"10kmL93E067N618"	"5kmL93E0675N6185"	"678468"	"6188840"	"2.73707988217042"	"42.7987478732795"	"Tautavel"	"66205"	"66"	"l'Entou de la Caune d'en Llaurens Est"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	"Donnée privée"	"Probable"	
"24457929"	"8611459"	"606"	"RT"	"Réseau des botanistes amateurs du CBNMed"	"2013-05-02"	"2013"	"2013-05-02"	"LEWIN Jean-Marc"	"Réseau des botanistes amateurs du CBNMed"	"T"	""	"10kmL93E067N618"	"5kmL93E0675N6185"	"679469"	"6188840"	"2.74930860794484"	"42.7987752972562"	"Tautavel"	"66205"	"66"	"Puig d'en Paillat"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	"Donnée privée"	"Probable"	
"24493270"	"8612168"	"90"	"RT"	"Réseau des botanistes amateurs du CBNMed"	"2014-05-03"	"2014"	"2014-05-03"	"LEWIN Jean-Marc"	"Réseau des botanistes amateurs du CBNMed"	"T"	""	"10kmL93E068N618"	"5kmL93E0680N6180"	"684476"	"6184833"	"2.81056231676535"	"42.7628712783482"	"Baixas"	"66014"	"66"	"Papalauca"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	"Donnée privée"	"Probable"	
"24489536"	"8610242"	"110"	"RT"	"Réseau des botanistes amateurs du CBNMed"	"2014-04-09"	"2014"	"2014-04-09"	"LEWIN Jean-Marc"	"Réseau des botanistes amateurs du CBNMed"	"T"	""	"10kmL93E066N618"	"5kmL93E0665N6185"	"669454"	"6187089"	"2.62711594809727"	"42.782679733766"	"Planèzes"	"66143"	"66"	"Sarrat del Coude"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	"Donnée privée"	"Probable"	
"24922565"	"8705717"	""	"RT"	"Conservatoire d'espaces naturels du Languedoc-Roussillon"	"2020-05-07"	"2020"	"2020-05-07"	"NICOLAS Sylvain"	"Conservatoire d'espaces naturels du Languedoc-Roussillon"	"P"	""	"10kmL93E067N618"	"5kmL93E0675N6185"	"676941"	"6185158"	"2.71859968183674"	"42.7655937739566"	"Estagel"	"66071"	"66"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	"Donnée publique"	"Probable"	
"24454311"	"8611271"	"680"	"RT"	"Réseau des botanistes amateurs du CBNMed"	"2013-04-13"	"2013"	"2013-04-13"	"LEWIN Jean-Marc / LESSARD Jacqueline"	"Réseau des botanistes amateurs du CBNMed / Réseau des botanistes amateurs du CBNMed"	"T"	""	"10kmL93E067N618"	"5kmL93E0675N6185"	"676714"	"6185836"	"2.71579858238735"	"42.771681293662"	"Estagel"	"66071"	"66"	"Vinyes de Marbigó, ancienne carrière"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	"Donnée privée"	"Probable"	
"24371693"	"8611235"	"2174"	"RT"	"Réseau des botanistes amateurs du CBNMed"	"2010-05-22"	"2010"	"2010-05-22"	"LEWIN Jean-Marc"	"Réseau des botanistes amateurs du CBNMed"	"T"	""	"10kmL93E067N618"	"5kmL93E0675N6180"	"677876"	"6184795"	"2.7300309526247"	"42.7623596768686"	"Calce"	"66030"	"66"	"Còrrec del Caponat haut"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	"Donnée privée"	"Probable"	
"24922665"	"8706516"	""	"RT"	"Conservatoire d'espaces naturels du Languedoc-Roussillon"	"2020-05-12"	"2020"	"2020-05-12"	"NICOLAS Sylvain"	"Conservatoire d'espaces naturels du Languedoc-Roussillon"	"P"	""	"10kmL93E067N618"	"5kmL93E0675N6185"	"676958"	"6185474"	"2.71879340616717"	"42.7684356393523"	"Estagel"	"66071"	"66"	""	"Convolvulus lanuginosus Desr., 1792"	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	"Donnée publique"	"Probable"	
"33720696"	"10452036"	""	"RT"	"Réseau des botanistes amateurs du CBNMed"	"2020-05-19"	"2020"	"2020-05-19"	"LEWIN Jean-Marc"	"Réseau des botanistes amateurs du CBNMed"	"T"	""	"10kmL93E067N618"	"5kmL93E0675N6185"	"679764"	"6186808"	"2.75298690974121"	"42.7805148112594"	"Cases-de-Pène"	"66041"	"66"	"COMA D'EN ROUZIL"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	""	"Probable"	
"33721135"	"10452195"	""	"RT"	"Réseau des botanistes amateurs du CBNMed"	"2020-05-17"	"2020"	"2020-05-17"	"LEWIN Jean-Marc"	"Réseau des botanistes amateurs du CBNMed"	"T"	""	"10kmL93E068N618"	"5kmL93E0680N6185"	"681472"	"6187838"	"2.77379967462562"	"42.7898222704421"	"Cases-de-Pène"	"66041"	"66"	"COMA D'EN ROC"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	""	"Probable"	
"24392634"	"8611205"	"2165"	"RT"	"Réseau des botanistes amateurs du CBNMed"	"2011-04-10"	"2011"	"2011-04-10"	"LEWIN Jean-Marc"	"Réseau des botanistes amateurs du CBNMed"	"T"	""	"10kmL93E067N618"	"5kmL93E0675N6180"	"677376"	"6184795"	"2.723920184017"	"42.7623441081294"	"Estagel"	"66071"	"66"	"Coma Major haut"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	"Donnée privée"	"Probable"	
"24318374"	"8611836"	"1891"	"RT"	"Réseau des botanistes amateurs du CBNMed"	"2008-04-18"	"2008"	"2008-04-18"	"LEWIN Jean-Marc"	"Réseau des botanistes amateurs du CBNMed"	"T"	""	"10kmL93E068N618"	"5kmL93E0680N6180"	"682575"	"6184876"	"2.78735977204109"	"42.7632139405685"	"Baixas"	"66014"	"66"	"la Cressa"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	"Donnée privée"	"Probable"	
"24286439"	"8611939"	"2271"	"RT"	"Réseau des botanistes amateurs du CBNMed"	"2004-05-29"	"2004"	"2004-05-29"	"LEWIN Jean-Marc"	"Réseau des botanistes amateurs du CBNMed"	"T"	""	"10kmL93E068N618"	"5kmL93E0680N6185"	"683213"	"6185858"	"2.79511146370102"	"42.7720610518651"	"Cases-de-Pène"	"66041"	"66"	"Oratori de Perdigós"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	"Donnée privée"	"Probable"	
"33736445"	"10453112"	""	"RT"	"Réseau des botanistes amateurs du CBNMed"	"2020-05-17"	"2020"	"2020-05-17"	"LEWIN Jean-Marc"	"Réseau des botanistes amateurs du CBNMed"	"T"	""	"10kmL93E068N618"	"5kmL93E0680N6185"	"682447"	"6187833"	"2.78570313283324"	"42.7898017653075"	"Cases-de-Pène"	"66041"	"66"	"LE CAMP GRAS"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	""	"Probable"	
"24427148"	"8611785"	"1365"	"RT"	"Réseau des botanistes amateurs du CBNMed"	"2012-05-05"	"2012"	"2012-05-05"	"LEWIN Jean-Marc"	"Réseau des botanistes amateurs du CBNMed"	"T"	""	"10kmL93E068N618"	"5kmL93E0680N6185"	"681630"	"6185697"	"2.77580110661812"	"42.7705768541094"	"Cases-de-Pène"	"66041"	"66"	"Santa Coloma Ouest"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	"Donnée privée"	"Probable"	
"24448666"	"8611268"	"995"	"RT"	"Réseau des botanistes amateurs du CBNMed"	"2013-02-23"	"2013"	"2013-02-23"	"LEWIN Jean-Marc"	"Réseau des botanistes amateurs du CBNMed"	"T"	""	"10kmL93E067N618"	"5kmL93E0675N6185"	"676714"	"6185586"	"2.71580956375567"	"42.7694334061526"	"Estagel"	"66071"	"66"	"Comelles dels Barrencs"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	"Donnée privée"	"Probable"	
"24320895"	"8611797"	"1893"	"RT"	"Réseau des botanistes amateurs du CBNMed"	"2008-05-03"	"2008"	"2008-05-03"	"LEWIN Jean-Marc"	"Réseau des botanistes amateurs du CBNMed"	"T"	""	"10kmL93E068N618"	"5kmL93E0680N6185"	"681931"	"6185212"	"2.77948697281872"	"42.7662250501404"	"Baixas"	"66014"	"66"	"Roc Redoun"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	"Donnée privée"	"Probable"	
"24366282"	"8611452"	"2163"	"RT"	"Réseau des botanistes amateurs du CBNMed"	"2010-04-21"	"2010"	"2010-04-21"	"LEWIN Jean-Marc"	"Réseau des botanistes amateurs du CBNMed"	"T"	""	"10kmL93E067N618"	"5kmL93E0675N6185"	"679468"	"6185084"	"2.74944420691167"	"42.7650017718023"	"Calce"	"66030"	"66"	"Coume de la Soucarrade"	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	"Donnée privée"	"Probable"	
"1308497"	"256630"	""	"BIB"	"Conservatoire botanique national méditerranéen de Porquerolles"	"1899-01-01"	"1975"	"1975-12-31"	"MOLINIER René Hervé André"	"Conservatoire botanique national méditerranéen de Porquerolles"	"C"	""	"10kmL93E091N623"	"5kmL93E0910N6230"	"912100"	"6234200"	"5.60719178130686"	"43.1755149047107"	"La Ciotat"	"13028"	"13"	""	"Convolvulus lanuginosus Desr."	"92329"	"92329"	"Convolvulus lanuginosus Desr., 1792"	"P"	"ES"	"Convolvulaceae"	""	"Donnée publique"	"Probable"	
